9.252705e-01	4.259175e+00	0.000000e+00
3.809727e-01	4.273818e+00	0.000000e+00
9.379923e-02	4.641792e+00	0.000000e+00
1.048310e-01	4.385676e+00	0.000000e+00
8.308348e-01	3.238822e+00	0.000000e+00
5.566693e-01	5.035875e+00	0.000000e+00
1.170121e-01	4.698376e+00	0.000000e+00
1.860226e-01	4.321770e+00	0.000000e+00
6.309802e-01	3.314172e+00	0.000000e+00
1.860287e-01	4.383867e+00	0.000000e+00
8.049435e-02	4.121059e+00	0.000000e+00
4.675599e-01	3.741056e+00	0.000000e+00
7.063840e-01	3.783817e+00	0.000000e+00
3.926236e-01	3.817816e+00	0.000000e+00
5.138670e-01	3.892351e+00	0.000000e+00
3.784627e-01	4.746146e+00	0.000000e+00
8.214241e-01	3.503368e+00	0.000000e+00
8.083450e-01	3.297714e+00	0.000000e+00
2.132038e-01	3.218265e+00	0.000000e+00
1.000000e+00	3.304384e+00	0.000000e+00
7.322479e-01	4.141125e+00	0.000000e+00
9.510123e-01	3.920040e+00	0.000000e+00
8.661463e-01	2.442455e+00	0.000000e+00
1.000000e+00	3.209778e+00	0.000000e+00
9.000802e-01	3.132501e+00	0.000000e+00
6.116636e-01	3.930407e+00	0.000000e+00
1.000000e+00	3.604907e+00	0.000000e+00
7.745589e-01	4.053994e+00	0.000000e+00
5.079271e-01	3.789774e+00	0.000000e+00
4.045573e-01	3.393086e+00	0.000000e+00
9.127404e-01	3.381243e+00	0.000000e+00
5.544153e-01	4.166897e+00	0.000000e+00
6.880856e-01	3.549869e+00	0.000000e+00
6.614495e-01	2.805484e+00	0.000000e+00
4.082642e-01	3.634138e+00	0.000000e+00
6.181275e-01	2.483873e+00	0.000000e+00
6.857472e-01	2.866716e+00	0.000000e+00
8.330100e-01	2.339356e+00	0.000000e+00
8.075823e-01	2.934150e+00	0.000000e+00
2.492419e-01	3.817605e+00	0.000000e+00
9.904215e-02	4.690279e+00	0.000000e+00
1.870454e-01	5.175848e+00	0.000000e+00
9.379923e-02	4.366832e+00	0.000000e+00
1.048310e-01	4.385676e+00	0.000000e+00
5.217414e-01	4.314726e+00	0.000000e+00
